time,value,original_time,day_number,time_index,moving_average,fluctuation
7192,113469.331599,56632.0,200,10,154765.16133277997,-41295.829733779974
7193,156559.116846,56633.0,200,11,135187.47311343002,21371.643732569966
7194,121676.429732,56634.0,200,12,130117.26425587999,-8440.834523879981
7195,131822.796513,56635.0,200,13,136333.27250224998,-4510.4759892499715
7196,94954.2264263,56636.0,200,14,122973.57919290502,-28019.35276660502
7197,132734.676586,56637.0,200,15,129146.117537235,3588.5590487649897
7198,74639.0060605,56638.0,200,16,121899.87582160502,-47260.869761105016
7199,110068.489262,56639.0,200,17,115929.86323633502,-5861.373974335016
7200,92080.5742299,56640.0,200,18,104868.6569372,-12788.082707299996
7201,77315.3281523,56641.0,200,19,110922.14360674498,-33606.81545444498
7202,87160.16237659998,56642.0,200,20,112134.20287762,-24974.04050102002
7203,110108.010446,56643.0,200,21,103769.020188215,6338.990257785001
7204,97884.2022679,56644.0,200,22,103934.86220326502,-6050.659935365024
7205,92998.1868751,56645.0,200,23,110941.42309026499,-17943.236215164987
7206,103275.001616,56646.0,200,24,113179.41745430001,-9904.415838300018
7207,100146.484581,56647.0,200,25,114555.527638295,-14409.043057294999
7208,107117.095705,56648.0,200,26,119901.31377246499,-12784.218067464986
7209,106615.102062,56649.0,200,27,133276.76623522502,-26661.664173225014
7210,135281.713698,56650.0,200,28,155264.83204671004,-19983.118348710035
7211,127405.253217,56651.0,200,29,153780.74638227996,-26375.493165279957
7212,136970.915117,56652.0,200,30,157373.64398695002,-20402.72886995002
7213,149329.571989,56653.0,200,31,167563.42567479995,-18233.853685799957
7214,158013.375083,56654.0,200,32,164308.73097745,-6295.355894450011
7215,169169.511277,56655.0,200,33,179872.63219565,-10703.120918649976
7216,232631.602201,56656.0,200,34,203803.62232349996,28827.979877500038
7217,204288.514848,56657.0,200,35,231943.49142544996,-27654.97657744997
7218,249280.123029,56658.0,200,36,267720.64119125,-18440.518162249995
7219,311424.044317,56659.0,200,37,335111.95045014995,-23687.906133149925
7220,615136.73276,56660.0,200,38,536286.9561654499,78849.77659455012
7221,313172.921657,57055.0,201,1,188682.3755527,124490.54610430004
7222,219879.765071,57056.0,201,2,158641.72959955002,61238.035471449984
7223,257496.306103,57057.0,201,3,167492.23326145002,90004.07284154999
7224,321841.43224,57058.0,201,4,176155.1329007,145686.2993393
7225,240015.699481,57059.0,201,5,159339.9904646,80675.70901639998
7226,183727.255468,57060.0,201,6,138837.298621805,44889.95684619498
7227,167634.591751,57061.0,201,7,142991.67110905,24642.92064195001
7228,169571.278669,57062.0,201,8,132688.551674105,36882.726994895
7229,169542.665114,57063.0,201,9,134083.13677100002,35459.52834299998
7230,231034.290175,57064.0,201,10,148527.57624162998,82506.71393337002
7231,235301.892944,57065.0,201,11,134049.73801388,101252.15493011998
7232,165217.654131,57066.0,201,12,125236.04588283,39981.608248169985
7233,161932.442941,57067.0,201,13,133239.07996635,28693.362974649994
7234,163019.124201,57068.0,201,14,116215.86121957,46803.26298143
7235,187881.065241,57069.0,201,15,125532.31426172498,62348.75097927502
7236,199921.347399,57070.0,201,16,112757.63552945499,87163.711869545
7237,154052.834706,57071.0,201,17,111648.96111637002,42403.87358962998
7238,132490.442879,57072.0,201,18,100166.91991461,32323.52296439001
7239,129090.857075,57073.0,201,19,107432.64346000999,21658.213614990018
7240,126714.35176,57074.0,201,20,104621.27690891,22093.07485109
7241,147858.262841,57075.0,201,21,100838.54199446001,47019.720846539974
7242,114305.271159,57076.0,201,22,101319.33800821,12985.933150789991
7243,146215.146656,57077.0,201,23,107873.54183822998,38341.604817770014
7244,141438.727959,57078.0,201,24,109343.75618995,32094.97176905001
7245,174695.613757,57079.0,201,25,113024.20509209498,61671.40866490503
7246,167782.481926,57080.0,201,26,117162.374010965,50620.10791503501
7247,201457.799184,57081.0,201,27,128659.748471975,72798.050712025
7248,208563.392012,57082.0,201,28,150896.15883856002,57667.23317343998
7249,233218.238938,57083.0,201,29,146975.13353397997,86243.10540402003
7250,206523.573842,57084.0,201,30,159360.07965165,47163.49419035
7251,192179.223362,57085.0,201,31,163311.78075404998,28867.44260795001
7252,218606.372583,57086.0,201,32,160610.7335042,57995.639078799984
7253,337304.550134,57087.0,201,33,169868.92751745,167435.62261655
7254,253293.465043,57088.0,201,34,204711.8997678,48581.5652752
7255,260682.176384,57089.0,201,35,228429.68336975,32252.49301424998
7256,413363.536163,57090.0,201,36,260379.47227964998,152984.06388335
7257,503881.697529,57091.0,201,37,321622.39195965003,182259.30556934996
7258,831250.3066549998,57092.0,201,38,524114.86169140006,307135.4449635998
7259,232862.786482,57199.0,202,1,189951.98178155,42910.80470044998
7260,208201.764508,57200.0,202,2,159713.35881475,48488.40569324998
7261,217059.239771,57201.0,202,3,167449.71634050002,49609.523430499976
7262,200404.409326,57202.0,202,4,189764.14877864998,10640.260547350015
7263,159411.196678,57203.0,202,5,163143.7206535,-3732.523975499993
7264,157745.911199,57204.0,202,6,140717.829206105,17028.081992894993
7265,147856.561172,57205.0,202,7,147766.8599716,89.70120039998437
7266,152639.937255,57206.0,202,8,134554.29112540497,18085.64612959503
7267,102937.342364,57207.0,202,9,138009.1989326,-35071.85656860001
7268,155075.068162,57208.0,202,10,149712.39703507998,5362.671126920031
7269,162916.185011,57209.0,202,11,136841.49987931497,26074.685131685022
7270,143697.397508,57210.0,202,12,123385.24858851501,20312.148919484986
7271,162202.155224,57211.0,202,13,131338.70598336,30863.44924063998
7272,105862.729039,57212.0,202,14,113891.408263765,-8028.679224765001
7273,96012.3857209,57213.0,202,15,129140.65483569498,-33128.26911479498
7274,138268.649143,57214.0,202,16,114900.75535960002,23367.893783399966
7275,133887.533287,57215.0,202,17,111896.76786337001,21990.765423629986
7276,86339.3462828,57216.0,202,18,99872.275263535,-13532.928980735
7277,108663.469948,57217.0,202,19,103393.14525717,5270.324690829992
7278,88557.23956709998,57218.0,202,20,99901.91575578,-11344.676188680023
7279,87157.99958499998,57219.0,202,21,101405.06125369,-14247.061668690018
7280,74763.5064967,57220.0,202,22,99268.72389923502,-24505.21740253501
7281,84477.35719789998,57221.0,202,23,109094.53953733,-24617.182339430015
7282,111415.734843,57222.0,202,24,106870.410991545,4545.323851455003
7283,107528.169095,57223.0,202,25,111750.06422141,-4221.895126409989
7284,113370.068071,57224.0,202,26,115001.40667653499,-1631.3386055349838
7285,143556.476729,57225.0,202,27,125779.11871410499,17777.358014895
7286,363276.60571,57226.0,202,28,140880.18288451,222396.42282548998
7287,318608.766323,57227.0,202,29,144372.03384813003,174236.73247487
7288,218030.753731,57228.0,202,30,161614.16109520002,56416.592635799985
7289,245570.368749,57229.0,202,31,163433.20429974998,82137.16444925
7290,260885.202844,57230.0,202,32,159461.25496684999,101423.94787715003
7291,249470.390365,57231.0,202,33,172102.83479225,77367.55557274999
7292,276669.439196,57232.0,202,34,201519.86072545,75149.57847054998
7293,311065.447888,57233.0,202,35,230507.90563149998,80557.54225650002
7294,388027.902721,57234.0,202,36,262586.5390763,125441.36364470003
7295,440617.91787,57235.0,202,37,326859.09654925,113758.82132075
7296,636148.123113,57236.0,202,38,534307.4814841499,101840.64162885002
7297,223232.059682,57343.0,203,1,193960.06207964997,29271.99760235002
7298,156399.265919,57344.0,203,2,162515.8462244,-6116.5803054000135
7299,167739.00351,57345.0,203,3,171533.09124625003,-3794.0877362500178
7300,196252.803805,57346.0,203,4,193195.5550318,3057.248773200001
7301,171412.698062,57347.0,203,5,165369.89375334998,6042.804308650026
7302,170157.29932,57348.0,203,6,140630.592037105,29526.70728289499
7303,188398.244003,57349.0,203,7,148799.18576520003,39599.05823779997
7304,175027.628145,57350.0,203,8,135609.10954735,39418.51859764999
7305,184419.740945,57351.0,203,9,135582.6559241,48837.085020900005
7306,174810.239561,57352.0,203,10,150300.13551862998,24510.104042370018
7307,154867.100482,57353.0,203,11,138232.93619501498,16634.164286985033
7308,182006.56195,57354.0,203,12,122821.56888939501,59184.99306060499
7309,141571.967435,57355.0,203,13,132341.45218521002,9230.515249789983
7310,127372.659545,57356.0,203,14,110885.624237725,16487.035307275
7311,113426.877163,57357.0,203,15,127600.95198704,-14174.074824039999
7312,137452.023035,57358.0,203,16,114197.30109565,23254.721939349998
7313,118749.809655,57359.0,203,17,112178.09151238001,6571.718142619997
7314,122087.170583,57360.0,203,18,95822.372576095,26264.798006904995
7315,99016.02961220001,57361.0,203,19,104738.51556764,-5722.485955439988
7316,100856.087093,57362.0,203,20,100326.37780572,529.7092872799985
7317,109982.149747,57363.0,203,21,99517.94737487,10464.202372130007
7318,135100.082167,57364.0,203,22,94218.93262223,40881.149544769985
7319,116283.501572,57365.0,203,23,106698.980307575,9584.521264424999
7320,139601.772211,57366.0,203,24,106747.78246141,32853.98974959001
7321,121022.368129,57367.0,203,25,111068.660575925,9953.707553075
7322,157006.953083,57368.0,203,26,115100.30725842497,41906.645824575025
7323,120006.478455,57369.0,203,27,128333.10781468,-8326.629359679995
7324,141510.323118,57370.0,203,28,157662.33460248,-16152.011484479997
7325,156212.421727,57371.0,203,29,149989.80161518004,6222.620111819968
7326,187466.870372,57372.0,203,30,166952.5331003,20514.337271700002
7327,170375.694192,57373.0,203,31,167444.23157555,2931.4626164500078
7328,179978.483168,57374.0,203,32,166885.4593211,13093.023846900003
7329,183774.364252,57375.0,203,33,178773.14398790002,5001.220264099975
7330,220631.320959,57376.0,203,34,205178.4342101,15452.886748899997
7331,307657.242377,57377.0,203,35,237434.19890405,70223.04347295
7332,244418.679584,57378.0,203,36,270583.8900789499,-26165.21049494992
7333,324901.019583,57379.0,203,37,334227.05790515,-9326.038322150009
7334,546131.744374,57380.0,203,38,540062.19213735,6069.552236650023
7335,155342.579758,57487.0,204,1,199514.60627589998,-44172.02651789997
7336,141929.957789,57488.0,204,2,165844.64502775,-23914.68723874999
7337,124122.244281,57489.0,204,3,173484.15428295,-49361.910001950004
7338,166277.465637,57490.0,204,4,194640.28714844998,-28362.82151144999
7339,128918.566522,57491.0,204,5,167759.1742607,-38840.60773870001
7340,96229.7742661,57492.0,204,6,144603.87572149996,-48374.10145539997
7341,95056.834642,57493.0,204,7,154304.55074370003,-59247.71610170003
7342,120287.913811,57494.0,204,8,137804.6398975,-17516.726086499984
7343,101749.578466,57495.0,204,9,137303.34078114998,-35553.76231514997
7344,95323.6963285,57496.0,204,10,155528.611712005,-60204.915383504995
7345,103929.04994,57497.0,204,11,143228.91309041498,-39299.86315041498
7346,103730.922234,57498.0,204,12,127564.43121724499,-23833.50898324499
7347,138146.97642,57499.0,204,13,131438.531673305,6708.444746694993
7348,116589.379014,57500.0,204,14,112960.75311971002,3628.6258942899876
7349,101843.588428,57501.0,204,15,129072.74599611499,-27229.157568114984
7350,118607.801418,57502.0,204,16,115527.35858123,3080.442836770002
7351,88793.2738754,57503.0,204,17,112802.51227191501,-24009.238396515007
7352,103623.479159,57504.0,204,18,97474.067930445,6149.411228554993
7353,104914.530681,57505.0,204,19,105485.70375537002,-571.1730743700173
7354,81163.8712851,57506.0,204,20,101920.805836535,-20756.934551435
7355,76791.14573429998,57507.0,204,21,102700.396242985,-25909.25050868503
7356,82791.4992872,57508.0,204,22,95937.01582312501,-13145.51653592501
7357,90400.328134,57509.0,204,23,107778.205138275,-17377.87700427501
7358,89541.883704,57510.0,204,24,110074.88422655498,-20533.00052255497
